lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold
64.0,8333.0,2006,2006,0.0,0.0,738.0,738.0,753.0,1491.0,0,2,1,3,7,1,2006,2,484.0,100.0,30.0,5,2007
69.06,10147.0,1994,1994,32.0,186.0,392.0,924.0,770.0,1694.0,0,2,1,3,7,1,1994,2,398.0,256.0,64.0,3,2007
44.0,5914.0,1890,1996,0.0,0.0,684.0,684.0,396.0,1080.0,0,1,0,3,5,0,2005,0,0.0,0.0,165.0,9,2008
79.0,11646.0,2005,2006,0.0,0.0,704.0,704.0,718.0,1422.0,0,2,1,3,7,1,2005,2,440.0,36.0,28.0,7,2009
60.0,7200.0,2006,2006,0.0,0.0,1293.0,1301.0,0.0,1301.0,1,2,0,2,5,1,2006,2,572.0,216.0,121.0,8,2006
46.0,20544.0,1986,1991,123.0,0.0,791.0,1236.0,857.0,2093.0,0,2,1,3,7,1,1986,2,542.0,364.0,63.0,11,2008
69.06,9981.0,1967,1967,340.0,221.0,1073.0,1073.0,0.0,1073.0,0,1,0,3,6,0,1967,1,270.0,0.0,90.0,3,2008
70.0,8251.0,2005,2006,143.0,778.0,1494.0,1506.0,0.0,1506.0,1,2,0,3,7,1,2005,2,672.0,192.0,35.0,4,2007
78.0,10140.0,1967,1967,264.0,553.0,1334.0,1334.0,0.0,1334.0,1,2,0,3,7,0,1967,2,477.0,0.0,20.0,4,2006
69.06,8239.0,1986,1986,0.0,0.0,0.0,1295.0,0.0,1295.0,0,2,0,2,5,0,1986,1,312.0,0.0,0.0,11,2006
69.06,5700.0,1929,1990,0.0,336.0,672.0,672.0,672.0,1344.0,1,1,1,3,6,1,1979,2,456.0,0.0,0.0,9,2007
60.0,7200.0,1952,1952,0.0,630.0,732.0,732.0,0.0,732.0,1,1,0,2,4,0,1952,1,240.0,0.0,68.0,9,2009
71.0,9178.0,2008,2008,0.0,0.0,1468.0,1468.0,0.0,1468.0,0,2,0,3,6,1,2008,3,904.0,192.0,142.0,6,2009
53.0,4043.0,1975,1975,0.0,727.0,1069.0,1069.0,0.0,1069.0,0,2,0,2,4,1,1975,2,440.0,0.0,55.0,7,2006
69.06,4224.0,1975,1975,0.0,769.0,1040.0,1040.0,0.0,1040.0,0,1,0,3,6,0,1975,2,499.0,0.0,100.0,6,2008
75.0,11235.0,1963,1963,0.0,925.0,925.0,999.0,0.0,999.0,1,1,0,3,6,0,1963,1,308.0,40.0,176.0,3,2007
65.0,8450.0,2000,2001,108.0,0.0,1349.0,1349.0,0.0,1349.0,0,2,0,3,6,0,2000,2,539.0,120.0,55.0,12,2007
99.0,11851.0,1990,1990,0.0,0.0,1424.0,1442.0,0.0,1442.0,0,2,0,3,5,0,1990,2,500.0,0.0,34.0,5,2009
47.0,4608.0,1945,1950,0.0,0.0,747.0,747.0,0.0,747.0,0,1,0,2,4,0,1945,1,220.0,0.0,0.0,6,2010
78.0,9262.0,2008,2009,194.0,0.0,1573.0,1578.0,0.0,1578.0,0,2,0,3,7,1,2008,3,840.0,0.0,36.0,5,2009
70.0,12702.0,1956,1956,0.0,0.0,0.0,882.0,0.0,882.0,0,1,0,2,4,0,1956,1,308.0,0.0,45.0,12,2008
69.06,2938.0,2002,2002,40.0,1038.0,1368.0,1511.0,0.0,1511.0,1,2,0,2,5,1,2002,2,398.0,130.0,30.0,5,2006
160.0,18160.0,1964,1964,138.0,550.0,1302.0,1128.0,0.0,1128.0,1,1,0,3,6,1,1964,2,480.0,0.0,108.0,3,2007
76.0,11355.0,1958,2001,125.0,637.0,1312.0,1312.0,0.0,1312.0,0,1,1,3,6,1,1958,2,495.0,0.0,304.0,4,2008
21.0,1680.0,1972,1972,356.0,350.0,630.0,630.0,672.0,1302.0,0,2,1,3,6,0,1972,1,264.0,0.0,0.0,12,2008
110.0,14300.0,2003,2004,1095.0,1373.0,2846.0,2696.0,0.0,2696.0,1,2,1,3,10,2,2003,3,958.0,220.0,150.0,6,2010
65.0,10616.0,2007,2007,0.0,0.0,628.0,628.0,728.0,1356.0,0,2,1,3,6,1,2007,2,484.0,100.0,24.0,3,2008
96.0,11308.0,2008,2008,154.0,936.0,1104.0,1130.0,1054.0,2184.0,1,2,1,3,10,1,2008,3,836.0,0.0,102.0,7,2009
80.0,10480.0,1976,1976,660.0,403.0,803.0,1098.0,866.0,1964.0,0,2,1,4,8,1,1976,2,483.0,0.0,69.0,9,2008
35.0,5118.0,1990,1990,0.0,926.0,1312.0,1321.0,0.0,1321.0,1,1,0,1,4,1,1990,2,484.0,0.0,64.0,8,2007
44.0,3811.0,2004,2005,186.0,1373.0,1594.0,1646.0,0.0,1646.0,1,2,0,2,5,1,2004,2,525.0,128.0,53.0,5,2010
69.06,10825.0,1983,1983,174.0,747.0,1260.0,1260.0,0.0,1260.0,1,2,0,3,6,0,1983,2,598.0,152.0,0.0,7,2008
50.0,5500.0,1929,2001,0.0,234.0,926.0,926.0,0.0,1316.0,1,1,0,3,6,0,1974,2,484.0,0.0,0.0,4,2010
60.0,9600.0,1910,2002,0.0,0.0,264.0,768.0,664.0,1432.0,0,2,0,2,7,0,1910,2,360.0,270.0,0.0,5,2007
75.0,9317.0,1994,2001,0.0,497.0,779.0,1029.0,929.0,1958.0,1,2,1,3,7,1,1994,2,499.0,202.0,93.0,7,2007
69.06,11838.0,2001,2001,0.0,0.0,1753.0,1788.0,0.0,1788.0,0,2,0,3,7,1,2001,2,522.0,202.0,151.0,6,2009
75.0,8004.0,2009,2009,110.0,544.0,832.0,832.0,1103.0,1935.0,1,2,1,3,8,0,2009,2,552.0,0.0,150.0,12,2009
60.0,6876.0,1938,1958,0.0,0.0,1272.0,1272.0,0.0,1969.0,0,2,0,4,9,1,1938,2,400.0,0.0,34.0,11,2008
69.06,8396.0,2003,2003,196.0,0.0,847.0,847.0,1139.0,1986.0,0,2,1,4,9,1,2003,2,434.0,120.0,48.0,5,2008
73.0,9803.0,2009,2010,0.0,0.0,1214.0,1214.0,0.0,1214.0,0,2,0,2,6,0,2010,2,520.0,0.0,25.0,1,2010
48.0,6240.0,2006,2007,176.0,846.0,1342.0,1342.0,0.0,1342.0,1,2,0,2,6,1,2007,2,550.0,0.0,35.0,6,2008
69.06,15498.0,1976,1976,0.0,1165.0,1565.0,2898.0,0.0,2898.0,1,2,0,2,10,1,1976,2,665.0,0.0,72.0,5,2008
69.06,12891.0,2002,2002,99.7,651.0,870.0,878.0,1126.0,2004.0,1,2,1,4,8,1,2002,3,644.0,0.0,48.0,7,2009
60.0,6180.0,1926,1950,0.0,0.0,960.0,986.0,0.0,986.0,0,1,0,2,5,1,1926,1,180.0,0.0,128.0,5,2007
57.0,7449.0,1930,1950,0.0,0.0,637.0,1108.0,0.0,1108.0,0,1,0,3,6,1,1930,1,280.0,0.0,0.0,6,2007
60.0,10410.0,1915,1950,0.0,0.0,672.0,694.0,520.0,1214.0,0,1,0,3,6,0,1998,3,936.0,216.0,0.0,1,2006
95.0,15865.0,1970,1970,0.0,351.0,2217.0,2217.0,0.0,2217.0,1,2,0,4,8,1,1970,2,621.0,81.0,207.0,10,2007
69.06,19690.0,1966,1966,0.0,0.0,697.0,1575.0,626.0,2201.0,0,2,0,4,8,1,1966,2,432.0,586.0,236.0,8,2006
43.0,3182.0,2005,2006,16.0,16.0,1220.0,1220.0,0.0,1220.0,0,2,0,2,5,1,2005,2,397.0,100.0,16.0,8,2009
60.0,9600.0,1928,2005,0.0,141.0,689.0,689.0,689.0,1378.0,0,2,0,3,7,1,1928,2,360.0,0.0,0.0,10,2008
60.0,11100.0,1946,2006,0.0,0.0,0.0,930.0,0.0,930.0,0,1,0,2,6,0,1946,1,308.0,0.0,0.0,4,2010
70.0,13587.0,1958,1958,0.0,532.0,988.0,988.0,0.0,988.0,1,1,0,2,5,0,1958,1,264.0,0.0,0.0,4,2010
85.0,11447.0,2005,2006,674.0,1571.0,1964.0,1964.0,0.0,1964.0,1,2,1,3,7,1,2005,3,892.0,0.0,265.0,6,2008
64.0,7242.0,2005,2006,0.0,0.0,1270.0,1270.0,0.0,1270.0,0,2,0,2,6,0,2005,2,524.0,0.0,96.0,7,2007
64.0,7018.0,1979,1979,0.0,0.0,0.0,1120.0,1120.0,2240.0,0,2,0,6,12,0,1979,2,528.0,154.0,0.0,6,2009
50.0,9466.0,1994,1995,0.0,457.0,1494.0,1494.0,0.0,1494.0,1,1,1,1,5,1,1994,2,478.0,0.0,30.0,5,2007
70.0,8400.0,1957,1957,0.0,623.0,1179.0,1364.0,0.0,1364.0,0,1,1,3,6,1,1957,1,331.0,0.0,60.0,3,2006
69.06,11050.0,2000,2000,204.0,904.0,1440.0,1476.0,677.0,2153.0,1,2,1,3,8,2,2000,3,736.0,253.0,142.0,5,2009
60.0,11040.0,1920,1950,0.0,637.0,637.0,897.0,439.0,1336.0,0,1,1,3,7,0,1994,1,570.0,0.0,47.0,9,2006
60.0,6931.0,2003,2004,92.0,0.0,746.0,760.0,896.0,1656.0,0,2,1,3,7,1,2003,2,397.0,178.0,128.0,7,2008
65.0,12438.0,1995,1995,68.0,0.0,781.0,795.0,704.0,1499.0,0,2,1,3,6,1,1995,2,473.0,413.0,91.0,8,2006
174.0,15138.0,1995,1996,506.0,689.0,1462.0,1490.0,1304.0,2794.0,1,2,1,4,9,1,1995,3,810.0,0.0,146.0,7,2009
69.06,12046.0,1976,1976,298.0,156.0,848.0,1118.0,912.0,2030.0,0,2,1,4,8,1,1976,2,551.0,0.0,224.0,6,2007
100.0,9600.0,1961,1961,291.0,600.0,1218.0,1254.0,0.0,1254.0,1,1,0,3,6,1,1961,2,525.0,0.0,0.0,5,2007
90.0,11367.0,2002,2002,210.0,932.0,1065.0,1091.0,898.0,1989.0,1,2,1,3,7,1,2002,2,586.0,199.0,60.0,11,2006
56.0,26073.0,1956,1956,0.0,1116.0,1898.0,1898.0,0.0,1898.0,0,2,1,3,7,2,1956,2,484.0,0.0,51.0,4,2008
65.0,7150.0,1966,1966,52.0,725.0,988.0,988.0,0.0,988.0,1,1,0,3,5,0,1974,1,360.0,0.0,0.0,11,2007
100.0,15602.0,1959,1997,0.0,1247.0,1501.0,1801.0,0.0,1801.0,1,2,0,1,6,2,1959,2,484.0,0.0,54.0,3,2010
76.0,10260.0,1976,1976,0.0,0.0,0.0,936.0,936.0,1872.0,0,2,2,4,8,0,1976,2,484.0,0.0,0.0,11,2008
69.06,12728.0,2001,2001,256.0,1198.0,1531.0,1531.0,908.0,2439.0,1,2,1,4,7,1,2001,2,560.0,184.0,121.0,1,2007
96.0,11690.0,1999,2000,192.0,0.0,850.0,886.0,878.0,1764.0,0,2,1,3,7,1,1999,2,560.0,120.0,29.0,6,2008
71.0,9230.0,1965,1998,166.0,661.0,864.0,1200.0,0.0,1200.0,1,1,1,1,6,0,1977,2,884.0,0.0,64.0,10,2006
21.0,1890.0,1972,1972,380.0,282.0,494.0,494.0,536.0,1030.0,0,1,1,3,6,0,1973,1,264.0,0.0,0.0,7,2006
69.06,9375.0,1997,1998,573.0,739.0,1057.0,1057.0,977.0,2034.0,1,2,1,3,8,0,1998,2,645.0,576.0,36.0,2,2009
48.0,3480.0,2003,2003,163.0,0.0,1405.0,1405.0,0.0,1405.0,0,2,0,2,6,1,2003,2,478.0,148.0,36.0,11,2009
69.06,17140.0,1956,1956,0.0,1059.0,1134.0,1229.0,0.0,1229.0,0,1,0,3,6,0,1956,1,284.0,0.0,0.0,4,2009
70.0,8749.0,2003,2003,0.0,654.0,979.0,992.0,940.0,1932.0,1,2,1,3,7,1,2003,2,610.0,0.0,120.0,6,2007
91.0,11375.0,1954,1995,0.0,736.0,967.0,1299.0,0.0,1299.0,0,1,0,3,6,1,1954,2,494.0,81.0,0.0,10,2007
53.0,3922.0,2006,2007,72.0,0.0,1258.0,1402.0,0.0,1402.0,0,0,2,2,7,1,2006,3,648.0,120.0,16.0,2,2007
43.0,3182.0,2005,2006,16.0,16.0,1346.0,1504.0,0.0,1504.0,0,2,0,1,7,1,2005,2,457.0,156.0,0.0,5,2009
75.0,9750.0,1958,1958,243.0,608.0,1442.0,1442.0,0.0,1442.0,0,1,1,4,7,0,1958,1,301.0,0.0,0.0,4,2007
72.0,13426.0,1999,2000,0.0,894.0,951.0,951.0,828.0,1779.0,1,2,1,3,7,1,1999,2,586.0,208.0,107.0,9,2006
85.0,10574.0,2005,2006,0.0,0.0,1082.0,1082.0,871.0,1953.0,0,2,1,3,9,1,2005,3,1043.0,160.0,50.0,5,2009
70.0,8726.0,2002,2002,0.0,0.0,872.0,872.0,1037.0,1909.0,0,2,1,4,8,0,2002,2,529.0,0.0,108.0,9,2006
62.0,7984.0,2004,2005,200.0,0.0,868.0,868.0,762.0,1630.0,0,2,1,3,7,1,2004,2,436.0,120.0,48.0,9,2009
45.0,8248.0,1918,1950,0.0,0.0,686.0,686.0,564.0,1250.0,0,1,1,3,7,0,1955,1,280.0,207.0,0.0,7,2006
69.06,9790.0,1963,1963,451.0,569.0,1328.0,1328.0,0.0,1328.0,1,1,1,3,6,2,1963,2,528.0,0.0,26.0,6,2010
60.0,7200.0,1950,1950,0.0,534.0,876.0,988.0,0.0,988.0,0,1,0,3,6,0,1950,1,276.0,0.0,80.0,5,2007
60.0,7200.0,1954,1954,0.0,673.0,854.0,854.0,424.0,1278.0,0,1,0,4,6,0,1954,1,240.0,0.0,0.0,4,2008
65.0,8125.0,2005,2005,0.0,0.0,858.0,858.0,858.0,1716.0,0,2,1,3,7,0,2005,2,615.0,0.0,53.0,2,2006
60.0,8088.0,1922,1955,0.0,0.0,498.0,498.0,0.0,498.0,0,1,0,1,3,0,1922,1,216.0,0.0,0.0,2,2006
69.06,12511.0,1978,1978,168.0,988.0,1420.0,1420.0,1420.0,2840.0,0,2,1,4,8,2,1978,4,1314.0,0.0,16.0,12,2008
21.0,1869.0,1970,1970,127.0,321.0,483.0,483.0,504.0,987.0,0,1,1,2,5,0,1987,1,280.0,0.0,0.0,9,2008
94.0,9259.0,1927,1950,0.0,0.0,660.0,756.0,0.0,756.0,0,1,0,2,4,0,1945,2,440.0,80.0,0.0,6,2010
129.0,16770.0,2002,2003,270.0,1196.0,1712.0,1712.0,0.0,1712.0,1,2,0,3,8,1,2002,3,701.0,218.0,183.0,9,2009
53.0,4043.0,1977,1977,0.0,360.0,1069.0,1069.0,0.0,1069.0,0,2,0,2,4,1,1977,2,440.0,0.0,55.0,7,2010
75.0,9000.0,2006,2007,0.0,0.0,1335.0,1335.0,0.0,1335.0,0,2,0,3,6,0,2007,2,575.0,0.0,210.0,6,2007
62.0,12677.0,2003,2004,472.0,1218.0,1518.0,1518.0,0.0,1518.0,0,1,1,1,6,1,2003,2,588.0,185.0,140.0,4,2008
107.0,12852.0,2007,2007,0.0,770.0,920.0,920.0,860.0,1780.0,1,2,1,3,6,1,2007,2,612.0,0.0,192.0,1,2008
60.0,10320.0,1910,1950,0.0,0.0,771.0,866.0,504.0,1484.0,0,2,0,3,6,0,1910,1,264.0,14.0,211.0,9,2007
60.0,10800.0,1915,1950,0.0,686.0,686.0,966.0,686.0,1652.0,1,2,0,4,7,0,1961,1,416.0,0.0,0.0,6,2010
69.06,19522.0,1990,1990,272.0,727.0,1223.0,1271.0,1232.0,2503.0,1,2,1,3,7,1,1990,2,564.0,0.0,99.0,2,2007
75.0,13860.0,1972,1995,0.0,1410.0,1952.0,2000.0,704.0,2704.0,1,2,1,4,9,3,1972,2,538.0,269.0,111.0,7,2009
73.0,11927.0,1994,1995,519.0,408.0,1556.0,1592.0,0.0,1592.0,0,2,0,3,7,1,1994,2,484.0,120.0,35.0,6,2007
69.06,11950.0,2003,2003,99.7,0.0,384.0,754.0,640.0,1394.0,0,2,1,3,7,1,2003,2,400.0,100.0,0.0,10,2007
57.0,9906.0,1925,1950,0.0,0.0,686.0,810.0,518.0,1328.0,0,1,0,3,8,0,1940,1,210.0,0.0,172.0,9,2006
41.0,4923.0,2001,2002,0.0,1153.0,1593.0,1593.0,0.0,1593.0,1,1,1,0,5,1,2001,2,682.0,0.0,120.0,8,2008
60.0,7879.0,1920,1950,0.0,495.0,720.0,720.0,0.0,720.0,0,1,0,2,4,0,2005,0,0.0,0.0,523.0,11,2009
66.0,7800.0,1964,1964,0.0,312.0,912.0,912.0,0.0,912.0,0,1,0,2,5,0,1964,1,288.0,0.0,0.0,11,2006
69.06,3196.0,2003,2003,40.0,0.0,1273.0,1456.0,0.0,1456.0,0,2,0,2,7,1,2003,2,400.0,143.0,20.0,5,2006
68.0,9928.0,1915,1994,0.0,0.0,672.0,1272.0,672.0,1944.0,0,2,0,3,8,0,1915,1,216.0,24.0,28.0,6,2009
69.06,6820.0,1985,1985,0.0,368.0,1488.0,1502.0,0.0,1502.0,1,1,1,1,4,0,1985,2,528.0,0.0,54.0,6,2010
50.0,13128.0,2005,2005,216.0,0.0,1074.0,1074.0,990.0,2064.0,0,2,1,4,7,1,2005,2,527.0,0.0,119.0,1,2006
52.0,6240.0,1928,1950,0.0,0.0,1042.0,1042.0,534.0,1576.0,0,1,0,3,8,1,1928,1,225.0,0.0,0.0,8,2006
69.06,8000.0,1995,1996,0.0,219.0,773.0,773.0,885.0,1658.0,1,2,1,3,8,1,1995,2,431.0,224.0,84.0,6,2008
60.0,10410.0,1930,2001,0.0,0.0,713.0,713.0,0.0,713.0,0,1,0,2,5,0,1936,1,371.0,0.0,75.0,10,2006
60.0,10800.0,1890,1998,0.0,0.0,718.0,1576.0,978.0,2554.0,0,1,1,3,8,0,1996,2,704.0,0.0,48.0,7,2007
67.0,13300.0,2004,2004,0.0,326.0,384.0,744.0,630.0,1374.0,1,2,1,3,7,1,2004,2,400.0,100.0,0.0,6,2010
69.0,9588.0,2007,2007,270.0,0.0,1482.0,1482.0,1092.0,2574.0,0,2,1,3,10,1,2007,3,868.0,0.0,148.0,11,2007
24.0,2308.0,1976,1976,0.0,556.0,804.0,804.0,744.0,1548.0,1,2,1,3,7,1,1976,2,440.0,48.0,0.0,7,2007
83.0,13383.0,1969,2000,176.0,594.0,1188.0,1404.0,0.0,1404.0,0,2,0,3,7,1,1969,2,504.0,0.0,16.0,3,2009
85.0,9350.0,1964,1964,0.0,360.0,720.0,720.0,720.0,1440.0,0,1,1,4,7,1,1964,2,480.0,0.0,32.0,7,2006
76.0,9892.0,1994,1995,0.0,1341.0,1679.0,1803.0,0.0,1803.0,1,2,1,3,6,2,1994,2,482.0,129.0,64.0,2,2010
67.0,8777.0,1900,2003,0.0,1084.0,1272.0,1272.0,928.0,2200.0,2,2,2,4,9,0,2005,0,0.0,0.0,70.0,9,2008
85.0,10541.0,1996,1996,0.0,0.0,672.0,1302.0,735.0,2037.0,0,2,1,3,8,1,1996,2,472.0,100.0,33.0,2,2008
99.0,5940.0,1946,1950,0.0,442.3,1057.99,896.0,0.0,896.0,0,1,0,2,4,0,1946,1,280.0,0.0,0.0,4,2008
60.0,10284.0,1925,1993,0.0,1030.0,1151.0,845.0,436.0,1281.0,1,2,0,1,6,0,1978,2,580.0,0.0,0.0,8,2007
84.0,9660.0,1998,1998,242.0,791.0,1044.0,1079.0,897.0,1976.0,1,2,1,3,7,1,1998,3,885.0,210.0,31.0,2,2006
88.0,10179.0,1997,1997,0.0,847.0,945.0,945.0,663.0,1608.0,0,2,1,3,7,1,1997,2,470.0,252.0,30.0,7,2009
75.0,9533.0,1953,1953,140.0,0.0,0.0,1210.0,0.0,1210.0,0,1,1,2,7,0,1953,1,616.0,208.0,0.0,8,2009
53.0,5830.0,1950,1997,0.0,788.0,988.0,1030.0,582.0,1612.0,0,1,1,3,7,0,1950,1,363.0,0.0,0.0,3,2010
69.06,12099.0,1953,2004,0.0,198.0,1216.0,1216.0,0.0,1728.0,1,1,0,3,7,1,1953,1,371.0,200.0,0.0,6,2007
88.0,12665.0,2005,2006,245.0,0.0,1094.0,1133.0,1349.0,2482.0,0,2,1,4,9,1,2005,3,642.0,144.0,39.0,2,2007
313.0,27650.0,1960,2007,0.0,425.0,585.0,2069.0,0.0,2069.0,1,2,0,4,9,1,1960,2,505.0,0.0,0.0,11,2008
69.06,17600.0,1960,1960,30.0,1270.0,1478.0,1478.0,0.0,1478.0,1,2,0,3,6,2,1960,2,498.0,0.0,40.0,12,2009
62.0,7162.0,2003,2004,190.0,0.0,796.0,806.0,918.0,1724.0,0,2,1,3,8,1,2003,2,616.0,168.0,57.0,5,2006
69.06,8685.0,1998,1998,0.0,846.0,1425.0,1425.0,0.0,1425.0,1,2,0,3,5,0,1998,2,591.0,0.0,130.0,5,2006
52.0,6240.0,1939,1952,0.0,48.0,672.0,899.0,423.0,1322.0,1,1,0,4,7,0,1939,1,280.0,0.0,0.0,7,2007
58.0,6451.0,1900,1970,0.0,208.0,712.0,848.0,580.0,1428.0,1,1,0,4,7,0,1985,2,576.0,264.0,0.0,5,2006
73.0,8760.0,1959,1959,220.0,0.0,1194.0,1194.0,0.0,1194.0,1,1,0,3,6,0,1959,1,312.0,0.0,0.0,4,2010
69.06,12568.0,2007,2007,246.0,669.0,895.0,895.0,923.0,1818.0,1,2,1,3,8,1,2007,3,774.0,196.0,104.0,8,2007
99.0,13069.0,2004,2004,502.0,0.0,1706.0,1718.0,1238.0,2956.0,0,2,1,5,11,1,2004,3,916.0,194.0,50.0,8,2007
140.0,11080.0,1975,1975,257.0,576.0,1128.0,1210.0,0.0,1210.0,1,2,0,3,6,0,1975,2,528.0,0.0,0.0,5,2006
70.0,10759.0,1972,1972,0.0,190.0,1001.0,1001.0,640.0,1641.0,0,2,0,4,5,1,1972,2,490.0,0.0,0.0,7,2008
69.0,8973.0,1958,1991,85.0,567.0,1008.0,1053.0,0.0,1053.0,0,1,1,3,6,0,1998,2,750.0,0.0,80.0,7,2006
97.0,10990.0,1996,1997,0.0,851.0,1064.0,1064.0,1061.0,2125.0,1,2,1,4,12,2,1996,2,576.0,168.0,0.0,6,2008
35.0,3675.0,2005,2005,76.0,467.0,547.0,1072.0,0.0,1072.0,1,1,0,2,5,0,2005,2,525.0,0.0,44.0,5,2007
65.0,8385.0,1978,1978,0.0,0.0,1664.0,1664.0,0.0,1664.0,0,2,0,4,10,0,1978,2,616.0,0.0,0.0,10,2006
26.0,5858.0,1999,1999,0.0,1051.0,1405.0,1337.0,0.0,1337.0,1,2,0,2,5,1,1999,2,511.0,203.0,68.0,6,2010
40.0,3880.0,1978,1978,0.0,1052.0,1226.0,1226.0,0.0,1226.0,1,1,0,1,4,1,1978,2,484.0,223.0,78.0,1,2010
21.0,1504.0,1972,1972,0.0,252.0,546.0,546.0,546.0,1092.0,0,1,1,3,5,0,1972,1,253.0,0.0,0.0,5,2007
74.0,11988.0,1934,1995,0.0,326.0,715.0,849.0,811.0,1660.0,0,1,1,3,6,1,1939,1,240.0,0.0,0.0,8,2008
80.0,10928.0,1978,1986,101.0,363.0,1427.0,1671.0,0.0,1671.0,0,2,0,3,7,1,1978,2,484.0,252.0,55.0,8,2009
74.0,10778.0,1990,1991,0.0,460.0,1054.0,1061.0,0.0,1061.0,1,1,1,1,4,0,1990,2,462.0,114.0,36.0,7,2009
60.0,10200.0,1940,1997,0.0,0.0,672.0,672.0,0.0,672.0,0,1,0,2,4,0,1940,1,240.0,168.0,0.0,8,2008
69.06,9373.0,1975,1975,161.0,1333.0,1621.0,1621.0,0.0,1621.0,1,2,0,3,7,2,1975,2,478.0,0.0,0.0,6,2009
93.0,12085.0,2007,2007,328.0,1004.0,1734.0,1734.0,0.0,1734.0,1,2,0,3,7,1,2007,3,928.0,0.0,0.0,11,2007
90.0,8100.0,1898,1965,0.0,0.0,849.0,1075.0,1063.0,2138.0,0,2,0,2,11,0,1910,2,360.0,40.0,156.0,11,2009
114.0,19950.0,1928,1950,0.0,0.0,672.0,1337.0,672.0,2009.0,0,2,0,4,8,2,1928,3,795.0,0.0,42.0,12,2006
77.0,9320.0,1959,1959,0.0,569.0,950.0,1225.0,0.0,1225.0,1,1,1,3,6,0,2005,0,0.0,352.0,0.0,1,2010
80.0,10197.0,1961,1961,491.0,288.0,1362.0,1362.0,0.0,1362.0,1,1,1,3,6,1,1961,2,504.0,0.0,20.0,6,2008
60.0,8160.0,1940,1950,0.0,312.0,756.0,756.0,378.0,1134.0,1,1,1,3,7,0,1940,1,240.0,0.0,0.0,4,2007
63.0,11426.0,2003,2003,0.0,0.0,1362.0,1362.0,720.0,2082.0,0,2,1,3,6,0,2003,2,484.0,280.0,238.0,6,2008
78.0,11344.0,1958,1958,180.0,460.0,874.0,874.0,650.0,1524.0,0,1,1,3,7,0,1958,1,315.0,0.0,0.0,7,2007
80.0,8000.0,1961,1961,0.0,0.0,1800.0,1800.0,0.0,1800.0,0,2,0,6,10,0,2005,0,0.0,0.0,0.0,7,2007
74.0,11002.0,1998,1999,0.0,1048.0,1389.0,1411.0,1171.0,2582.0,1,2,1,4,9,1,1998,3,758.0,286.0,60.0,1,2007
48.0,12137.0,1998,1998,442.0,0.0,1649.0,1661.0,0.0,1661.0,0,2,0,3,6,0,1998,2,598.0,0.0,34.0,5,2010
144.0,21384.0,1923,2004,0.0,1309.0,1324.0,1072.0,504.0,1576.0,2,1,1,3,6,1,1923,2,528.0,0.0,312.0,5,2009
69.06,8926.0,1956,1956,0.0,0.0,672.0,960.0,0.0,960.0,0,1,0,3,5,0,1956,1,288.0,64.0,0.0,10,2009
72.0,8702.0,1997,1998,0.0,706.0,926.0,926.0,678.0,1604.0,0,2,1,3,7,1,1997,2,470.0,0.0,36.0,4,2008
69.06,10020.0,1922,1950,0.0,350.0,683.0,904.0,0.0,904.0,1,0,1,1,4,0,2005,0,0.0,0.0,0.0,3,2009
67.0,12354.0,1920,2000,0.0,0.0,684.0,684.0,512.0,1196.0,0,1,0,3,7,0,2005,2,528.0,0.0,46.0,8,2009
56.0,4130.0,1935,2003,0.0,0.0,270.0,729.0,0.0,729.0,0,1,0,2,5,0,2005,0,0.0,0.0,0.0,7,2008
41.0,6289.0,2005,2006,256.0,762.0,1362.0,1362.0,0.0,1362.0,1,2,0,2,6,1,2005,2,460.0,192.0,28.0,6,2007
55.0,8525.0,1911,1950,0.0,0.0,940.0,1024.0,940.0,1964.0,0,1,1,4,7,0,2005,0,0.0,0.0,192.0,11,2008
72.0,10791.0,1967,1967,0.0,0.0,0.0,1296.0,0.0,1296.0,0,2,0,2,6,0,1967,2,516.0,0.0,0.0,10,2006
62.0,10429.0,1992,1992,0.0,330.0,624.0,624.0,663.0,1287.0,0,1,1,3,6,0,2001,2,440.0,150.0,0.0,7,2009
92.0,7438.0,1908,1991,0.0,0.0,504.0,936.0,316.0,1252.0,0,1,0,3,5,0,1986,2,576.0,104.0,0.0,6,2006
84.0,11670.0,2006,2006,302.0,0.0,1905.0,1905.0,0.0,1905.0,0,2,0,3,8,1,2006,3,788.0,0.0,191.0,3,2007
60.0,10800.0,1920,1950,0.0,821.0,1120.0,1130.0,0.0,1130.0,1,1,0,2,5,1,1970,2,720.0,229.0,0.0,6,2006
70.0,11920.0,2004,2004,122.0,0.0,831.0,831.0,828.0,1659.0,0,2,1,3,8,0,2004,2,484.0,144.0,68.0,4,2010
68.0,9450.0,1954,1954,0.0,552.0,894.0,894.0,0.0,894.0,0,1,0,3,5,0,1999,2,400.0,0.0,0.0,5,2007
63.0,7627.0,1920,1950,0.0,0.0,600.0,1101.0,600.0,1701.0,0,2,0,4,8,0,2005,0,0.0,0.0,0.0,10,2009
