ms_subclass,ms_zoning,street,land_contour,lot_config,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,foundation,heating,central_air,garage_type,sale_type
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,CulDSac,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,PConc,GasA,Y,Attchd,WD 
duplex__all_styles_and_ages,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,Duplex,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,AsbShng,AsbShng,BrkFace,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,BuiltIn,New
split_or_multilevel,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,Gable,Tar&Grv,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Basment,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RM,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,PConc,GasA,Y,Detchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,BuiltIn,WD 
1story_1945_&_older,RM,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RL,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,CBlock,GasA,Y,Detchd,COD
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,New
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,New
1story_1946_&_newer_all_styles,RL,Pave,HLS,Corner,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Plywood,None,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Detchd,WD 
1story_1945_&_older,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,C (all),Grvl,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,Basment,WD 
11/2_story_finished_all_ages,RM,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RM,Pave,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Bnk,Corner,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Low,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
split_or_multilevel,RL,Pave,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,BuiltIn,WD 
11/2_story_finished_all_ages,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,HdBoard,None,BrkTil,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,New
2story_1946_&_newer,RL,Pave,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RM,Pave,Lvl,Inside,GrnHill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,Y,Attchd,WD 
2story_1945_&_older,RM,Pave,Lvl,Corner,OldTown,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,BrkTil,GasA,N,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RM,Pave,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,Attchd,WD 
2_family_conversion__all_styles_and_ages,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,2fmCon,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,Attchd,WD 
1story_1945_&_older,RM,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,Attchd,New
1story_1946_&_newer_all_styles,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,PConc,GasA,Y,Detchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Grvl,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkCmn,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
2story_pud__1946_&_newer,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,HLS,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,BuiltIn,New
2story_1946_&_newer,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,HLS,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RM,Pave,HLS,Corner,Crawfor,Artery,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Plywood,BrkFace,CBlock,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RM,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,Detchd,WD 
2story_1945_&_older,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,BrkTil,GasA,Y,Detchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,CWD
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,FV,Pave,Lvl,Inside,Somerst,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,BuiltIn,New
11/2_story_finished_all_ages,RM,Pave,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,Detchd,COD
2story_1946_&_newer,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,BuiltIn,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,New
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,1Story,Hip,WdShake,Stone,HdBoard,None,CBlock,GasA,Y,Attchd,COD
2story_1946_&_newer,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,BuiltIn,WD 
1story_1945_&_older,RM,Pave,Lvl,Corner,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,Detchd,WD 
1/2_story__unfinished_all_ages,RM,Pave,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RL,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,Attchd,WD 
split_or_multilevel,RL,Pave,Lvl,CulDSac,Edwards,Norm,Norm,1Fam,SLvl,Flat,Tar&Grv,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1945_&_older,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Low,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Detchd,WD 
2_family_conversion__all_styles_and_ages,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
duplex__all_styles_and_ages,RL,Pave,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,Slab,GasA,Y,Detchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,FR2,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,PosN,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,C (all),Pave,Low,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,CarPort,COD
2story_1946_&_newer,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,BuiltIn,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,Attchd,WD 
split_or_multilevel,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,WdShing,Wd Shng,BrkFace,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,CulDSac,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,MetalSd,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,Y,Attchd,WD 
duplex__all_styles_and_ages,RL,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Detchd,WD 
2story_pud__1946_&_newer,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,New
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,Attchd,COD
2story_1946_&_newer,RL,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,BuiltIn,WD 
2story_1946_&_newer,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,BuiltIn,WD 
11/2_story_finished_all_ages,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasW,Y,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,WD 
11/2_story_finished_all_ages,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,Attchd,WD 
2story_1946_&_newer,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,WD 
1story_1945_&_older,RL,Pave,Lvl,Inside,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,N,Detchd,ConLD
2story_1946_&_newer,RL,Pave,Lvl,Corner,NWAmes,Norm,Norm,1Fam,2Story,Mansard,WdShake,Plywood,Plywood,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_pud__1946_&_newer,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,Detchd,WD 
1story_1945_&_older,RL,Pave,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,Detchd,WD 
1story_1946_&_newer_all_styles,RL,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,Attchd,WD 
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,Attchd,WD 
1story_1946_&_newer_all_styles,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,New
1story_pud_(planned_unit_development)__1946_&_newer,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,Attchd,WD 
2story_1946_&_newer,RL,Pave,HLS,Corner,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,Attchd,New
11/2_story_finished_all_ages,RM,Pave,Lvl,Corner,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,Detchd,COD
